bin_info	binsize	mean_coverage	normalized_coverage	baseline_mean	baseline_std	baseline_mad
chr19:11145714-11145833:SMARCA4	120	416.8134	0.8146	0.8204	0.0673	0.0647
chr19:11150122-11150241:SMARCA4	120	303.1135	0.5921	0.5904	0.0311	0.0210
chr19:11151926-11152285:SMARCA4	360	536.2546	1.0629	1.0547	0.0503	0.0439
chr19:11168925-11169044:SMARCA4	120	419.2262	0.8317	0.8262	0.0559	0.0526
chr19:11169455-11169574:SMARCA4	120	369.1309	0.7231	0.7213	0.0360	0.0262
chr19:11170389-11170507:SMARCA4	119	618.1261	1.1760	1.1713	0.0488	0.0447
chr19:11170525-11170644:SMARCA4	120	705.9008	1.3099	1.2986	0.0401	0.0279
chr19:11170673-11170912:SMARCA4	240	757.7874	1.3835	1.3842	0.0765	0.0649
chr19:11172416-11172535:SMARCA4	120	435.0940	0.8542	0.8507	0.0493	0.0324
chr19:13049480-13049599:CALR	120	302.9378	0.5907	0.5957	0.0364	0.0255
chr19:13049939-13050058:CALR	120	488.7676	0.9656	0.9624	0.0544	0.0441
chr19:13050224-13050463:CALR	240	595.6401	1.1732	1.1673	0.0456	0.0359
chr19:13050855-13050974:CALR	120	298.6055	0.5999	0.5958	0.0339	0.0249
chr19:13051042-13051281:CALR	240	489.9402	0.9819	0.9739	0.0621	0.0493
chr19:13051352-13051471:CALR	120	449.6246	0.8940	0.8950	0.0563	0.0445
chr19:13051510-13051749:CALR	240	562.3942	1.1078	1.1098	0.0500	0.0445
chr19:13054337-13054456:CALR	120	539.8310	1.0676	1.0666	0.0579	0.0418
chr19:13054458-13054576:CALR	119	641.1025	1.2358	1.2334	0.0289	0.0207
chr19:13054677-13054796:CALR	120	340.1863	0.6716	0.6680	0.0334	0.0249
chr19:14626747-14626986:DNAJB1	240	426.4845	0.8457	0.8437	0.0429	0.0330
chr19:14627269-14627868:DNAJB1	600	598.0109	1.1969	1.1952	0.0330	0.0243
chr19:14628936-14629175:DNAJB1	240	511.6976	1.0071	1.0068	0.0441	0.0356
chr19:15271462-15271581:NOTCH3	120	615.9077	1.1911	1.2006	0.0374	0.0222
chr19:15271599-15272557:NOTCH3	959	674.4954	1.2649	1.2631	0.0297	0.0251
chr19:15273265-15273384:NOTCH3	120	594.3767	1.1317	1.1263	0.0475	0.0340
chr19:15276133-15276372:NOTCH3	240	599.0920	1.1874	1.1802	0.0648	0.0474
chr19:15276571-15276930:NOTCH3	360	683.3402	1.2665	1.2682	0.0234	0.0175
chr19:15278021-15278260:NOTCH3	240	591.9512	1.1457	1.1512	0.0608	0.0578
chr19:15280880-15280999:NOTCH3	120	443.4341	0.8727	0.8693	0.0520	0.0414
chr19:15281133-15281372:NOTCH3	240	583.6559	1.1148	1.1332	0.0685	0.0364
chr19:15281439-15281678:NOTCH3	240	453.0950	0.8660	0.8758	0.0428	0.0339
chr19:15284866-15285225:NOTCH3	360	569.5880	1.1216	1.1161	0.0678	0.0466
chr19:15288319-15288918:NOTCH3	600	570.5971	1.0933	1.1036	0.0819	0.0571
chr19:15289633-15289752:NOTCH3	120	378.1918	0.7469	0.7463	0.0590	0.0478
chr19:15289785-15290361:NOTCH3	577	649.0521	1.2267	1.2358	0.0513	0.0437
chr19:15290856-15291095:NOTCH3	240	382.6147	0.7351	0.7385	0.0396	0.0296
chr19:15291446-15291685:NOTCH3	240	558.7703	1.1026	1.0889	0.0855	0.0701
chr19:15291753-15291992:NOTCH3	240	505.3330	0.9908	0.9895	0.0598	0.0447
chr19:15292380-15292619:NOTCH3	240	647.1968	1.2204	1.2178	0.0369	0.0237
chr19:15295064-15295303:NOTCH3	240	425.6655	0.8199	0.8374	0.0752	0.0611
chr19:15295714-15295833:NOTCH3	120	343.7707	0.6614	0.6661	0.0374	0.0242
chr19:15296024-15296263:NOTCH3	240	539.8847	1.0473	1.0450	0.0524	0.0386
chr19:15296275-15296514:NOTCH3	240	590.5097	1.1585	1.1573	0.0800	0.0677
chr19:15297684-15297803:NOTCH3	120	377.0609	0.7467	0.7389	0.0612	0.0478
chr19:15297913-15298152:NOTCH3	240	475.0908	0.9076	0.9142	0.0582	0.0382
chr19:15298689-15298808:NOTCH3	120	346.6200	0.6658	0.6689	0.0412	0.0281
chr19:15299043-15299162:NOTCH3	120	287.1654	0.5696	0.5641	0.0451	0.0323
chr19:15299779-15300017:NOTCH3	239	559.2708	1.0903	1.0864	0.0604	0.0487
chr19:15300042-15300281:NOTCH3	240	592.9147	1.1684	1.1625	0.0629	0.0513
chr19:15302232-15302471:NOTCH3	240	585.1298	1.1431	1.1278	0.0538	0.0319
chr19:15302497-15302736:NOTCH3	240	558.3058	1.1159	1.1017	0.0839	0.0680
chr19:15302760-15303119:NOTCH3	360	524.1662	1.0572	1.0428	0.0785	0.0684
chr19:15303139-15303378:NOTCH3	240	531.1114	1.0620	1.0482	0.1047	0.0700
chr19:15308290-15308409:NOTCH3	120	275.0778	0.5456	0.5270	0.0721	0.0589
chr19:15311521-15311640:NOTCH3	120	229.0365	0.4010	0.4060	0.0315	0.0247
chr19:15349163-15349282:BRD4	120	445.0267	0.8782	0.8671	0.0616	0.0413
chr19:15349471-15349590:BRD4	120	314.9652	0.6148	0.6181	0.0436	0.0369
chr19:15349703-15349821:BRD4	119	415.9340	0.8097	0.8109	0.0600	0.0431
chr19:15349853-15350092:BRD4	240	399.2119	0.7735	0.7696	0.0457	0.0319
chr19:15350148-15350387:BRD4	240	543.2195	1.0751	1.0682	0.0963	0.0698
chr19:15350431-15350670:BRD4	240	530.1674	1.0624	1.0369	0.0793	0.0582
chr19:15350718-15350837:BRD4	120	423.9983	0.8381	0.8322	0.0527	0.0377
chr19:15353687-15353926:BRD4	240	229.6033	0.4060	0.4108	0.0356	0.0284
chr19:15354083-15354321:BRD4	239	401.7720	0.7841	0.7836	0.0402	0.0347
chr19:15354956-15355435:BRD4	480	372.1278	0.7306	0.7291	0.0510	0.0365
chr19:15355488-15355607:BRD4	120	357.9904	0.6954	0.7010	0.0428	0.0288
chr19:15360036-15360155:BRD4	120	266.8296	0.5052	0.5089	0.0633	0.0571
chr19:15364361-15364600:BRD4	240	616.9244	1.1872	1.1861	0.0365	0.0282
chr19:15364958-15365077:BRD4	120	440.0331	0.8719	0.8644	0.0560	0.0411
chr19:15366076-15366435:BRD4	360	589.1125	1.1341	1.1349	0.0542	0.0378
chr19:15366826-15366945:BRD4	120	563.0810	1.1051	1.0960	0.0695	0.0492
chr19:15366998-15367116:BRD4	119	532.4573	1.0282	1.0320	0.0267	0.0186
chr19:15367760-15367999:BRD4	240	470.3661	0.9311	0.9215	0.0460	0.0263
chr19:15374176-15374415:BRD4	240	453.0963	0.9007	0.8933	0.0567	0.0478
chr19:15375156-15375635:BRD4	480	673.5247	1.2622	1.2610	0.0299	0.0229
chr19:15376130-15376489:BRD4	360	533.3937	1.0349	1.0354	0.0454	0.0338
chr19:15378175-15378414:BRD4	240	540.4395	1.0501	1.0486	0.0443	0.0332
chr19:15379665-15379904:BRD4	240	464.1750	0.9232	0.9136	0.0804	0.0630
chr19:15383605-15383964:BRD4	360	629.6529	1.2365	1.2299	0.0493	0.0426
chr19:15391049-15391288:BRD4	240	511.3445	1.0160	1.0056	0.0677	0.0476
chr19:17379579-17379938:BABAM1	360	449.9405	0.8945	0.8860	0.0616	0.0405
chr19:17382376-17382495:BABAM1	120	369.4219	0.7204	0.7208	0.0511	0.0382
chr19:17384654-17384893:BABAM1	240	459.0704	0.8956	0.8949	0.0459	0.0340
chr19:17384896-17385015:BABAM1	120	393.1348	0.7785	0.7722	0.0668	0.0471
chr19:17386551-17386670:BABAM1	120	310.9882	0.6076	0.6125	0.0356	0.0307
chr19:17387250-17387489:BABAM1	240	519.5693	0.9971	1.0027	0.0521	0.0330
chr19:17387616-17387735:BABAM1	120	419.4322	0.8284	0.8215	0.0564	0.0441
chr19:17389636-17389875:BABAM1	240	298.0194	0.5778	0.5819	0.0561	0.0471
chr19:17937522-17937760:JAK3	239	554.2048	1.0995	1.0891	0.0608	0.0446
chr19:17940912-17941031:JAK3	120	400.0038	0.7908	0.7831	0.0530	0.0416
chr19:17941311-17941430:JAK3	120	522.0694	0.9887	1.0035	0.0504	0.0351
chr19:17942004-17942243:JAK3	240	556.2055	1.0905	1.0772	0.0569	0.0281
chr19:17942426-17942665:JAK3	240	621.8609	1.1957	1.2052	0.0555	0.0440
chr19:17943303-17943542:JAK3	240	615.6674	1.1760	1.1887	0.0522	0.0386
chr19:17943588-17943826:JAK3	239	599.9795	1.1731	1.1675	0.0755	0.0576
chr19:17945335-17945574:JAK3	240	586.3362	1.1361	1.1327	0.0582	0.0374
chr19:17945617-17946078:JAK3	462	699.5794	1.3103	1.2993	0.0458	0.0359
chr19:17946677-17946916:JAK3	240	567.0494	1.1095	1.1013	0.0563	0.0394
chr19:17947921-17948040:JAK3	120	260.4535	0.4826	0.4917	0.0588	0.0447
chr19:17948687-17948926:JAK3	240	613.3102	1.2154	1.2040	0.0561	0.0401
chr19:17949016-17949255:JAK3	240	660.8481	1.2589	1.2556	0.0317	0.0242
chr19:17950260-17950499:JAK3	240	550.2622	1.0768	1.0709	0.0430	0.0346
chr19:17951035-17951154:JAK3	120	461.1063	0.9095	0.9058	0.0535	0.0413
chr19:17952157-17952629:JAK3	473	714.6422	1.2910	1.2897	0.0356	0.0278
chr19:17953092-17953451:JAK3	360	658.9594	1.2610	1.2577	0.0360	0.0320
chr19:17953789-17954028:JAK3	240	508.0204	0.9841	0.9938	0.0218	0.0127
chr19:17954185-17954304:JAK3	120	418.4238	0.8091	0.8122	0.0336	0.0252
chr19:17954529-17954767:JAK3	239	518.6519	1.0278	1.0253	0.0652	0.0458
chr19:17955022-17955261:JAK3	240	523.6845	1.0028	1.0151	0.0590	0.0405
chr19:17958753-17958872:JAK3	120	403.1839	0.7791	0.7849	0.0524	0.0419
chr19:18266671-18267030:PIK3R2	360	486.4484	0.9292	0.9374	0.0496	0.0396
chr19:18271267-18271386:PIK3R2	120	361.0359	0.7103	0.7113	0.0613	0.0526
chr19:18271695-18272264:PIK3R2	570	472.2322	0.9086	0.9130	0.0574	0.0414
chr19:18272759-18272878:PIK3R2	120	348.7720	0.6865	0.6865	0.0403	0.0364
chr19:18273006-18273125:PIK3R2	120	286.5374	0.5718	0.5543	0.0808	0.0587
chr19:18273208-18273327:PIK3R2	120	325.7022	0.6389	0.6355	0.0445	0.0367
chr19:18273747-18273986:PIK3R2	240	377.9611	0.7437	0.7444	0.0708	0.0504
chr19:18274016-18274255:PIK3R2	240	451.4101	0.8976	0.8907	0.0802	0.0495
chr19:18276897-18277136:PIK3R2	240	449.0104	0.8870	0.8749	0.0466	0.0275
chr19:18277909-18278148:PIK3R2	240	553.0649	1.0721	1.0695	0.0362	0.0244
chr19:18279501-18279740:PIK3R2	240	388.6245	0.7619	0.7621	0.0560	0.0526
chr19:18279881-18280120:PIK3R2	240	477.2551	0.9302	0.9220	0.0569	0.0464
chr19:18943014-18943253:UPF1	240	354.8833	0.6859	0.7020	0.1663	0.1102
chr19:18956739-18956978:UPF1	240	470.9615	0.9076	0.9173	0.0416	0.0295
chr19:18958538-18958657:UPF1	120	368.3331	0.7257	0.7218	0.0447	0.0396
chr19:18960848-18961087:UPF1	240	486.1242	0.9415	0.9394	0.0432	0.0276
chr19:18961467-18961706:UPF1	240	462.5561	0.9061	0.9056	0.0425	0.0340
chr19:18962905-18963144:UPF1	240	513.5934	1.0092	1.0029	0.0598	0.0442
chr19:18963795-18963914:UPF1	120	370.8407	0.7239	0.7219	0.0535	0.0450
chr19:18964051-18964170:UPF1	120	326.0294	0.6380	0.6451	0.0562	0.0525
chr19:18965404-18965523:UPF1	120	229.8154	0.4185	0.4197	0.0349	0.0270
chr19:18965648-18965887:UPF1	240	510.5423	0.9718	0.9776	0.0354	0.0177
chr19:18965933-18966052:UPF1	120	388.2904	0.7593	0.7538	0.0300	0.0291
chr19:18966696-18966935:UPF1	240	452.9421	0.8695	0.8765	0.0381	0.0292
chr19:18966993-18967112:UPF1	120	347.1259	0.6735	0.6722	0.0319	0.0235
chr19:18967638-18967877:UPF1	240	520.6000	0.9972	1.0068	0.0456	0.0407
chr19:18968116-18968355:UPF1	240	445.0407	0.8834	0.8782	0.0598	0.0484
chr19:18971129-18971248:UPF1	120	388.0566	0.7542	0.7573	0.0583	0.0404
chr19:18971593-18971832:UPF1	240	494.7150	0.9579	0.9723	0.0719	0.0463
chr19:18972771-18973010:UPF1	240	534.1227	1.0249	1.0288	0.0436	0.0370
chr19:18974215-18974454:UPF1	240	442.1284	0.8455	0.8494	0.0321	0.0259
chr19:18974960-18975079:UPF1	120	331.7630	0.6580	0.6546	0.0497	0.0432
chr19:18976059-18976298:UPF1	240	416.3950	0.8136	0.8094	0.0481	0.0412
chr19:18976359-18976598:UPF1	240	558.2827	1.0852	1.0804	0.0426	0.0272
chr19:18976793-18977032:UPF1	240	405.0089	0.8148	0.7988	0.0638	0.0584
chr19:19256599-19256838:MEF2B	240	410.6486	0.8101	0.8092	0.0551	0.0425
chr19:19257078-19257197:MEF2B	120	109.8021	0.1807	0.1985	0.0609	0.0490
chr19:19257351-19257470:MEF2B	120	334.0467	0.6622	0.6573	0.0723	0.0525
chr19:19257498-19257737:MEF2B	240	490.6172	0.9755	0.9673	0.0826	0.0675
chr19:19257799-19258038:MEF2B	240	510.6515	1.0077	1.0084	0.0414	0.0271
chr19:19258454-19258693:MEF2B	240	525.9322	1.0375	1.0331	0.0524	0.0379
chr19:19260017-19260256:MEF2B	240	418.7579	0.8411	0.8311	0.0555	0.0432
chr19:19261458-19261577:MEF2B	120	315.2975	0.6170	0.6192	0.0456	0.0350
chr19:30303417-30303536:CCNE1	120	353.9246	0.6811	0.6925	0.0607	0.0454
chr19:30303580-30303699:CCNE1	120	481.7797	0.9344	0.9435	0.0666	0.0399
chr19:30303850-30303969:CCNE1	120	454.3114	0.9086	0.8985	0.0556	0.0388
chr19:30307997-30308236:CCNE1	240	634.6930	1.2290	1.2345	0.0361	0.0247
chr19:30308261-30308500:CCNE1	240	649.0885	1.2417	1.2460	0.0284	0.0166
chr19:30311563-30311802:CCNE1	240	443.4504	0.8751	0.8816	0.0629	0.0342
chr19:30312617-30312736:CCNE1	120	329.3413	0.6419	0.6386	0.0349	0.0256
chr19:30312851-30313090:CCNE1	240	530.5722	1.0570	1.0472	0.0558	0.0399
chr19:30313143-30313262:CCNE1	120	609.8080	1.2036	1.1992	0.0487	0.0399
chr19:30313312-30313551:CCNE1	240	579.6135	1.1338	1.1440	0.0563	0.0441
chr19:30314504-30314743:CCNE1	240	502.6458	0.9806	0.9794	0.0368	0.0269
chr19:33792143-33792622:CEBPA	480	475.9890	0.9380	0.9382	0.0830	0.0668
chr19:33792759-33793357:CEBPA	599	374.7980	0.7240	0.7301	0.0621	0.0365
chr19:35820053-35820172:CD22	120	377.1050	0.7490	0.7445	0.0443	0.0355
chr19:35822784-35823023:CD22	240	474.7377	0.9382	0.9327	0.0368	0.0263
chr19:35823399-35823878:CD22	480	503.0121	0.9906	0.9930	0.0536	0.0434
chr19:35826912-35827271:CD22	360	486.4709	0.9626	0.9625	0.0479	0.0303
chr19:35828612-35828971:CD22	360	441.2690	0.8785	0.8732	0.0392	0.0253
chr19:35829023-35829382:CD22	360	535.7626	1.0538	1.0568	0.0614	0.0417
chr19:35831733-35832092:CD22	360	530.4582	1.0452	1.0468	0.0283	0.0204
chr19:35832198-35832916:CD22	719	552.1972	1.0704	1.0745	0.0421	0.0326
chr19:35835720-35835839:CD22	120	404.8965	0.8085	0.8020	0.0569	0.0455
chr19:35835932-35836051:CD22	120	402.7783	0.8032	0.7949	0.0455	0.0270
chr19:35836505-35836624:CD22	120	300.0525	0.6024	0.6047	0.0280	0.0192
chr19:35837036-35837155:CD22	120	300.1169	0.5941	0.5902	0.0500	0.0472
chr19:35837415-35837654:CD22	240	522.0881	1.0302	1.0256	0.0538	0.0356
chr19:36208888-36209367:KMT2B	480	181.6418	0.3243	0.3309	0.0418	0.0368
chr19:36210347-36210466:KMT2B	120	364.3950	0.7188	0.7125	0.0436	0.0367
chr19:36210614-36211332:KMT2B	719	608.9802	1.1814	1.1795	0.0477	0.0396
chr19:36211379-36212122:KMT2B	744	477.9204	0.9375	0.9288	0.0504	0.0377
chr19:36212153-36212299:KMT2B	147	444.3613	0.8603	0.8605	0.0459	0.0368
chr19:36212309-36212509:KMT2B	201	651.6952	1.2341	1.2323	0.0473	0.0391
chr19:36212532-36212771:KMT2B	240	629.6474	1.2208	1.2161	0.0479	0.0327
chr19:36213227-36213665:KMT2B	439	571.3528	1.1052	1.1145	0.0702	0.0618
chr19:36213857-36214216:KMT2B	360	468.2652	0.9240	0.9199	0.0637	0.0556
chr19:36214317-36214436:KMT2B	120	472.7008	0.9240	0.9256	0.0579	0.0381
chr19:36214591-36214950:KMT2B	360	481.3170	0.9430	0.9404	0.0621	0.0420
chr19:36215526-36215645:KMT2B	120	428.5175	0.8388	0.8319	0.0549	0.0442
chr19:36215880-36215999:KMT2B	120	364.8130	0.7139	0.7124	0.0476	0.0309
chr19:36216118-36216237:KMT2B	120	354.7275	0.7058	0.6942	0.0511	0.0333
chr19:36216334-36216573:KMT2B	240	581.7743	1.1341	1.1326	0.0538	0.0457
chr19:36216612-36216731:KMT2B	120	252.6087	0.4648	0.4719	0.0654	0.0541
chr19:36217136-36217255:KMT2B	120	399.7257	0.7646	0.7716	0.0396	0.0314
chr19:36218054-36218173:KMT2B	120	302.1095	0.5932	0.5860	0.0537	0.0373
chr19:36218311-36218550:KMT2B	240	452.9135	0.8875	0.8828	0.0843	0.0687
chr19:36218584-36218703:KMT2B	120	416.2496	0.8304	0.8278	0.0709	0.0546
chr19:36218774-36218893:KMT2B	120	357.1284	0.7066	0.7023	0.0543	0.0298
chr19:36218976-36219095:KMT2B	120	370.4847	0.7370	0.7321	0.0447	0.0390
chr19:36219673-36219792:KMT2B	120	324.4592	0.6533	0.6386	0.0679	0.0483
chr19:36219872-36219991:KMT2B	120	473.7415	0.9316	0.9250	0.0764	0.0603
chr19:36220009-36220248:KMT2B	240	550.8972	1.0661	1.0638	0.0255	0.0206
chr19:36220828-36221067:KMT2B	240	493.5076	0.9859	0.9710	0.0566	0.0373
chr19:36221152-36221390:KMT2B	239	666.5589	1.2536	1.2568	0.0352	0.0278
chr19:36221418-36221537:KMT2B	120	499.9913	0.9914	0.9798	0.0703	0.0498
chr19:36221568-36221807:KMT2B	240	540.8062	1.0956	1.0665	0.0811	0.0452
chr19:36222803-36223042:KMT2B	240	445.8476	0.8835	0.8788	0.0711	0.0562
chr19:36223103-36224422:KMT2B	1320	485.2253	0.9591	0.9538	0.0718	0.0518
chr19:36224483-36224602:KMT2B	120	432.2130	0.8453	0.8503	0.0573	0.0452
chr19:36224659-36224778:KMT2B	120	334.7370	0.6680	0.6564	0.0601	0.0549
chr19:36227540-36227779:KMT2B	240	560.6260	1.0859	1.0944	0.0617	0.0494
chr19:36227791-36227910:KMT2B	120	460.7154	0.9065	0.9031	0.0883	0.0650
chr19:36227956-36228195:KMT2B	240	442.7835	0.8904	0.8723	0.0809	0.0512
chr19:36228531-36228650:KMT2B	120	287.0187	0.5579	0.5611	0.0388	0.0331
chr19:36228742-36228861:KMT2B	120	401.2159	0.8006	0.7966	0.0486	0.0332
chr19:36228908-36229500:KMT2B	593	511.9146	1.0282	1.0144	0.0663	0.0544
chr19:40739759-40739878:AKT2	120	414.1465	0.8080	0.8120	0.0495	0.0436
chr19:40740943-40741062:AKT2	120	422.1311	0.8359	0.8256	0.0614	0.0420
chr19:40741154-40741273:AKT2	120	396.7302	0.7908	0.7772	0.0650	0.0520
chr19:40741784-40742023:AKT2	240	678.0763	1.2637	1.2607	0.0403	0.0323
chr19:40742109-40742348:AKT2	240	613.6708	1.2166	1.2007	0.0572	0.0435
chr19:40743817-40744056:AKT2	240	591.0177	1.1653	1.1646	0.0544	0.0361
chr19:40744787-40744906:AKT2	120	317.4787	0.6194	0.6171	0.0439	0.0256
chr19:40745925-40746044:AKT2	120	361.2303	0.7149	0.7128	0.0574	0.0426
chr19:40747791-40748030:AKT2	240	564.2665	1.1063	1.1079	0.0488	0.0296
chr19:40748398-40748637:AKT2	240	504.3240	1.0005	0.9894	0.0529	0.0386
chr19:40761061-40761180:AKT2	120	439.0643	0.8681	0.8672	0.0407	0.0264
chr19:40762778-40763017:AKT2	240	486.4918	0.9505	0.9476	0.0429	0.0329
chr19:40771074-40771313:AKT2	240	559.0537	1.0746	1.0776	0.0358	0.0280
chr19:41725280-41725399:AXL	120	343.8694	0.6786	0.6756	0.0460	0.0297
chr19:41726533-41726772:AXL	240	506.0138	0.9867	0.9865	0.0644	0.0587
chr19:41727041-41727160:AXL	120	280.7521	0.5529	0.5419	0.0464	0.0282
chr19:41727753-41727992:AXL	240	504.7107	0.9700	0.9771	0.0495	0.0341
chr19:41732620-41732738:AXL	119	416.8978	0.8150	0.8177	0.0671	0.0533
chr19:41736852-41736971:AXL	120	247.8507	0.4574	0.4591	0.0436	0.0331
chr19:41737086-41737205:AXL	120	367.5720	0.7163	0.7220	0.0414	0.0341
chr19:41743835-41744074:AXL	240	472.1882	0.9587	0.9322	0.0635	0.0470
chr19:41744325-41744564:AXL	240	460.6274	0.9123	0.9088	0.0810	0.0615
chr19:41745025-41745264:AXL	240	459.4073	0.8992	0.9065	0.0557	0.0409
chr19:41745553-41745672:AXL	120	341.4858	0.6652	0.6743	0.0358	0.0213
chr19:41748734-41748973:AXL	240	433.2145	0.8478	0.8511	0.0513	0.0443
chr19:41749507-41749626:AXL	120	284.4919	0.5644	0.5631	0.0249	0.0192
chr19:41754407-41754526:AXL	120	288.8190	0.5733	0.5746	0.0145	0.0080
chr19:41754627-41754746:AXL	120	290.1767	0.5755	0.5799	0.0302	0.0250
chr19:41758243-41758362:AXL	120	323.2895	0.6367	0.6375	0.0267	0.0232
chr19:41758671-41758909:AXL	239	546.8890	1.0705	1.0736	0.0568	0.0414
chr19:41759499-41759618:AXL	120	239.0175	0.4513	0.4437	0.0335	0.0258
chr19:41762317-41762556:AXL	240	457.0371	0.8972	0.8986	0.0419	0.0325
chr19:41763346-41763585:AXL	240	571.2742	1.1179	1.1195	0.0534	0.0542
chr19:41765454-41765813:AXL	360	576.5212	1.1434	1.1399	0.0432	0.0358
chr19:42381355-42381474:CD79A	120	326.1729	0.6455	0.6452	0.0292	0.0289
chr19:42383030-42383389:CD79A	360	505.2266	0.9973	0.9941	0.0657	0.0479
chr19:42383605-42383724:CD79A	120	423.6635	0.8187	0.8224	0.0448	0.0326
chr19:42384711-42384830:CD79A	120	176.8208	0.3230	0.3228	0.0324	0.0257
chr19:42384931-42385050:CD79A	120	300.3590	0.6040	0.5959	0.0476	0.0396
chr19:42752566-42754096:ERF	1531	526.9755	1.0342	1.0348	0.0673	0.0510
chr19:42754480-42754719:ERF	240	464.2000	0.9032	0.8967	0.0453	0.0350
chr19:42755355-42755594:ERF	240	307.8005	0.6008	0.6019	0.0467	0.0327
chr19:42758019-42758137:ERF	119	89.9201	0.1627	0.1637	0.0277	0.0215
chr19:42759081-42759200:ERF	120	275.3870	0.5303	0.5267	0.0681	0.0566
chr19:42788831-42788950:CIC	120	193.2477	0.3544	0.3493	0.0426	0.0241
chr19:42790878-42791117:CIC	240	461.0428	0.8996	0.8952	0.0402	0.0289
chr19:42791156-42791395:CIC	240	433.1061	0.8590	0.8532	0.0572	0.0535
chr19:42791417-42791656:CIC	240	579.5010	1.1204	1.1194	0.0488	0.0376
chr19:42791669-42791908:CIC	240	677.8921	1.2525	1.2698	0.0372	0.0259
chr19:42791925-42792164:CIC	240	582.2834	1.1425	1.1308	0.0676	0.0538
chr19:42793022-42793261:CIC	240	496.1284	0.9854	0.9762	0.0680	0.0586
chr19:42793326-42793565:CIC	240	489.1422	0.9635	0.9546	0.0649	0.0438
chr19:42793992-42794111:CIC	120	293.7778	0.5774	0.5777	0.0431	0.0354
chr19:42794342-42795661:CIC	1320	570.7421	1.1162	1.1027	0.0546	0.0478
chr19:42795684-42795923:CIC	240	493.6019	0.9636	0.9636	0.0724	0.0529
chr19:42796179-42796978:CIC	800	603.1031	1.1600	1.1556	0.0573	0.0449
chr19:42796989-42797450:CIC	462	594.4034	1.1871	1.1638	0.0874	0.0625
chr19:42797686-42798510:CIC	825	688.4807	1.2679	1.2640	0.0288	0.0255
chr19:42798702-42799399:CIC	698	443.8946	0.8758	0.8659	0.0547	0.0351
chr19:45854874-45854993:ERCC2	120	363.8421	0.7118	0.7069	0.0429	0.0251
chr19:45855419-45855658:ERCC2	240	531.6098	1.0559	1.0496	0.0668	0.0507
chr19:45855716-45855955:ERCC2	240	655.8734	1.2368	1.2418	0.0430	0.0401
chr19:45855979-45856098:ERCC2	120	399.7199	0.7996	0.7876	0.0681	0.0494
chr19:45856318-45856437:ERCC2	120	444.6952	0.8743	0.8721	0.0491	0.0315
chr19:45856487-45856606:ERCC2	120	388.9167	0.7688	0.7593	0.0473	0.0321
chr19:45857929-45858168:ERCC2	240	435.3967	0.8541	0.8553	0.0587	0.0508
chr19:45858895-45859014:ERCC2	120	348.5248	0.6877	0.6844	0.0352	0.0284
chr19:45860519-45860638:ERCC2	120	362.8191	0.7124	0.7156	0.0498	0.0456
chr19:45860707-45860826:ERCC2	120	529.8510	1.0393	1.0366	0.0617	0.0542
chr19:45860863-45860982:ERCC2	120	483.0863	0.9370	0.9365	0.0445	0.0334
chr19:45864781-45864900:ERCC2	120	499.0919	0.9729	0.9810	0.0639	0.0445
chr19:45866966-45867430:ERCC2	465	579.3895	1.1243	1.1218	0.0672	0.0544
chr19:45867482-45867601:ERCC2	120	477.7203	0.9696	0.9690	0.0357	0.0241
chr19:45867624-45867863:ERCC2	240	504.7543	1.0028	0.9945	0.0719	0.0442
chr19:45868095-45868214:ERCC2	120	364.6599	0.7354	0.7258	0.0484	0.0422
chr19:45868299-45868418:ERCC2	120	385.0785	0.7769	0.7627	0.0458	0.0296
chr19:45871887-45872006:ERCC2	120	442.6846	0.8569	0.8604	0.0376	0.0326
chr19:45872159-45872278:ERCC2	120	513.0887	1.0160	1.0206	0.0676	0.0575
chr19:45872307-45872426:ERCC2	120	427.7638	0.8718	0.8604	0.0421	0.0359
chr19:45873355-45873834:ERCC2	480	479.6998	0.9419	0.9446	0.0619	0.0441
chr19:45912898-45913017:ERCC1	120	295.3650	0.5781	0.5780	0.0298	0.0262
chr19:45916813-45917051:ERCC1	239	575.8042	1.1223	1.1256	0.0333	0.0179
chr19:45917197-45917316:ERCC1	120	450.4466	0.8788	0.8750	0.0341	0.0239
chr19:45918109-45918228:ERCC1	120	341.6400	0.6836	0.6847	0.0379	0.0249
chr19:45920057-45920176:ERCC1	120	330.8259	0.6478	0.6439	0.0248	0.0167
chr19:45922346-45922465:ERCC1	120	442.2049	0.8595	0.8664	0.0490	0.0384
chr19:45923574-45923693:ERCC1	120	398.2459	0.7877	0.7799	0.0511	0.0366
chr19:45924424-45924663:ERCC1	240	462.5255	0.9094	0.9034	0.0468	0.0383
chr19:45926495-45926854:ERCC1	360	534.0253	1.0401	1.0478	0.0440	0.0272
chr19:45926988-45927347:ERCC1	360	541.6592	1.0678	1.0665	0.0484	0.0330
chr19:47724947-47725186:BBC3	240	489.8362	0.9690	0.9562	0.0587	0.0433
chr19:47729796-47730035:BBC3	240	475.0807	0.9289	0.9278	0.0533	0.0333
chr19:47731380-47731739:BBC3	360	358.3210	0.7041	0.7078	0.0605	0.0442
chr19:47733970-47734089:BBC3	120	403.9948	0.7794	0.7831	0.0398	0.0251
chr19:47734164-47734283:BBC3	120	256.1323	0.4738	0.4825	0.0790	0.0608
