bin_info	binsize	mean_coverage	normalized_coverage	baseline_mean	baseline_std	baseline_mad
chr17:40443975-40444094:STAT5A	120	452.8039	0.8980	0.8980	0.0663	0.0561
chr17:40447605-40447844:STAT5A	240	481.1908	0.9469	0.9469	0.0520	0.0395
chr17:40451715-40451954:STAT5A	240	481.6529	0.9473	0.9473	0.0674	0.0519
chr17:40452104-40452343:STAT5A	240	199.7883	0.3604	0.3604	0.0194	0.0140
chr17:40452691-40452930:STAT5A	240	462.7358	0.9075	0.9075	0.0714	0.0489
chr17:40453263-40453502:STAT5A	240	688.0082	1.2879	1.2879	0.0421	0.0262
chr17:40456344-40456463:STAT5A	120	364.2670	0.7213	0.7213	0.0534	0.0413
chr17:40456490-40456729:STAT5A	240	552.0903	1.0962	1.0962	0.0670	0.0556
chr17:40457615-40457734:STAT5A	120	334.6012	0.6638	0.6638	0.0551	0.0502
chr17:40458243-40458482:STAT5A	240	698.8794	1.2924	1.2924	0.0405	0.0294
chr17:40459408-40459527:STAT5A	120	443.5110	0.8778	0.8778	0.0474	0.0369
chr17:40459557-40459796:STAT5A	240	683.8353	1.2705	1.2705	0.0243	0.0211
chr17:40460154-40460393:STAT5A	240	497.0936	0.9696	0.9696	0.0281	0.0182
chr17:40461031-40461150:STAT5A	120	435.0966	0.8583	0.8583	0.0516	0.0360
chr17:40461389-40461508:STAT5A	120	387.2479	0.7645	0.7645	0.0388	0.0231
chr17:40462517-40462756:STAT5A	240	568.2412	1.1203	1.1203	0.0305	0.0231
chr17:40467757-40468116:STAT3	360	422.7696	0.8365	0.8365	0.0640	0.0498
chr17:40468667-40469025:STAT3	359	530.7564	1.0671	1.0671	0.0521	0.0370
chr17:40469161-40469280:STAT3	120	390.8884	0.7722	0.7722	0.0320	0.0224
chr17:40474287-40474526:STAT3	240	423.1557	0.8410	0.8410	0.0428	0.0314
chr17:40474972-40475211:STAT3	240	495.5643	0.9853	0.9853	0.0563	0.0417
chr17:40475265-40475384:STAT3	120	479.9707	0.9488	0.9488	0.0403	0.0345
chr17:40475558-40475677:STAT3	120	342.0938	0.6766	0.6766	0.0545	0.0399
chr17:40476677-40476916:STAT3	240	388.6966	0.7618	0.7618	0.0222	0.0187
chr17:40476970-40477089:STAT3	120	357.1033	0.7075	0.7075	0.0352	0.0267
chr17:40478116-40478235:STAT3	120	291.6922	0.5791	0.5791	0.0357	0.0333
chr17:40481392-40481511:STAT3	120	457.0856	0.9143	0.9143	0.0419	0.0294
chr17:40481559-40481678:STAT3	120	499.3725	0.9801	0.9801	0.0469	0.0443
chr17:40481720-40481839:STAT3	120	389.4288	0.7718	0.7718	0.0322	0.0202
chr17:40483460-40483579:STAT3	120	410.1983	0.8013	0.8013	0.0568	0.0475
chr17:40485678-40485797:STAT3	120	504.3889	1.0028	1.0028	0.0515	0.0414
chr17:40485868-40486107:STAT3	240	674.4836	1.2701	1.2701	0.0304	0.0187
chr17:40489409-40489648:STAT3	240	541.8425	1.0623	1.0623	0.0347	0.0230
chr17:40489768-40489887:STAT3	120	348.2388	0.6870	0.6870	0.0268	0.0202
chr17:40490730-40490849:STAT3	120	286.2102	0.5639	0.5639	0.0412	0.0277
chr17:40491320-40491439:STAT3	120	352.1337	0.6982	0.6982	0.0312	0.0228
chr17:40497566-40497685:STAT3	120	318.7450	0.6373	0.6373	0.0330	0.0291
chr17:40498540-40498779:STAT3	240	557.5323	1.0986	1.0986	0.0467	0.0422
chr17:40500362-40500601:STAT3	240	502.3902	1.0010	1.0010	0.0513	0.0372
chr17:40540258-40540617:STAT3	360	538.8755	1.0691	1.0691	0.0615	0.0362
chr17:40854521-40854640:EZH1	120	299.6120	0.5998	0.5998	0.0377	0.0307
chr17:40854878-40854997:EZH1	120	362.9647	0.7333	0.7333	0.0341	0.0253
chr17:40855739-40855858:EZH1	120	264.5354	0.5064	0.5064	0.0447	0.0338
chr17:40856601-40856720:EZH1	120	329.0113	0.6531	0.6531	0.0433	0.0326
chr17:40857094-40857213:EZH1	120	243.2863	0.4450	0.4450	0.0278	0.0181
chr17:40857994-40858233:EZH1	240	288.9679	0.5746	0.5746	0.0294	0.0232
chr17:40859919-40860158:EZH1	240	434.5726	0.8551	0.8551	0.0282	0.0193
chr17:40860855-40860974:EZH1	120	276.5683	0.5309	0.5309	0.0440	0.0363
chr17:40861850-40861969:EZH1	120	343.8079	0.6789	0.6789	0.0355	0.0265
chr17:40864286-40864525:EZH1	240	430.1879	0.8470	0.8470	0.0323	0.0231
chr17:40865198-40865437:EZH1	240	320.5976	0.6339	0.6339	0.0292	0.0248
chr17:40869980-40870099:EZH1	120	331.9757	0.6585	0.6585	0.0425	0.0345
chr17:40870434-40870673:EZH1	240	508.8969	1.0106	1.0106	0.0481	0.0321
chr17:40871114-40871233:EZH1	120	307.6197	0.6094	0.6094	0.0088	0.0061
chr17:40872260-40872499:EZH1	240	437.3558	0.8690	0.8690	0.0381	0.0295
chr17:40874754-40874993:EZH1	240	385.6682	0.7555	0.7555	0.0350	0.0281
chr17:40876263-40876502:EZH1	240	345.2496	0.6830	0.6830	0.0401	0.0330
chr17:40879597-40879836:EZH1	240	379.3687	0.7506	0.7506	0.0450	0.0379
chr17:40880787-40881026:EZH1	240	330.2418	0.6484	0.6484	0.0174	0.0125
chr17:40882831-40882950:EZH1	120	326.9612	0.6501	0.6501	0.0361	0.0333
chr17:40896969-40897088:EZH1	120	266.3533	0.5157	0.5157	0.0619	0.0570
chr17:41197638-41197877:BRCA1	240	389.3554	0.7702	0.7702	0.0347	0.0261
chr17:41199603-41199750:BRCA1	148	447.0801	0.8910	0.8910	0.0424	0.0334
chr17:41201025-41202384:BRCA1,BRCA1.intron.20	1360	700.8052	1.2939	1.2939	0.0296	0.0224
chr17:41202565-41203701:BRCA1,BRCA1.intron.19,BRCA1.intron.20	1137	690.1753	1.2747	1.2747	0.0245	0.0203
chr17:41203942-41204781:BRCA1.intron.19	840	720.8671	1.3195	1.3195	0.0338	0.0270
chr17:41205142-41205441:BRCA1.intron.19	300	697.0309	1.3133	1.3133	0.0342	0.0240
chr17:41205982-41206581:BRCA1.intron.19	600	696.9736	1.2945	1.2945	0.0335	0.0254
chr17:41206702-41206821:BRCA1.intron.19	120	664.1975	1.2793	1.2793	0.0305	0.0187
chr17:41207062-41207421:BRCA1.intron.19	360	675.6628	1.2633	1.2633	0.0297	0.0237
chr17:41207782-41208261:BRCA1.intron.19	480	694.2727	1.2854	1.2854	0.0355	0.0271
chr17:41208442-41208561:BRCA1.intron.19	120	479.5911	0.9476	0.9476	0.0412	0.0296
chr17:41208622-41209265:BRCA1,BRCA1.intron.19	644	755.2472	1.3881	1.3881	0.0318	0.0244
chr17:41215311-41215520:BRCA1	210	554.3651	1.0932	1.0932	0.0420	0.0321
chr17:41215780-41216895:BRCA1,BRCA1.intron.16	1116	672.0025	1.2735	1.2735	0.0292	0.0236
chr17:41217136-41217435:BRCA1.intron.16	300	544.9786	1.0762	1.0762	0.0445	0.0347
chr17:41217616-41218455:BRCA1.intron.16	840	742.0462	1.3597	1.3597	0.0373	0.0316
chr17:41218696-41218875:BRCA1.intron.16	180	527.1074	1.0503	1.0503	0.0460	0.0342
chr17:41219116-41219295:BRCA1.intron.16	180	486.3113	0.9695	0.9695	0.1061	0.1043
chr17:41219536-41219801:BRCA1,BRCA1.intron.16	266	582.6470	1.1488	1.1488	0.0499	0.0381
chr17:41222920-41223279:BRCA1	360	592.7866	1.1695	1.1695	0.0312	0.0224
chr17:41226323-41226562:BRCA1	240	340.0843	0.6640	0.6640	0.0201	0.0152
chr17:41228448-41229365:BRCA1,BRCA1.intron.12	918	679.2976	1.2759	1.2759	0.0347	0.0279
chr17:41229606-41229785:BRCA1.intron.12	180	375.9449	0.7392	0.7392	0.0644	0.0494
chr17:41230026-41230145:BRCA1.intron.12	120	614.7596	1.1999	1.1999	0.0874	0.0678
chr17:41230386-41230985:BRCA1.intron.12	600	601.9526	1.1968	1.1968	0.0516	0.0354
chr17:41231166-41232365:BRCA1,BRCA1.intron.12	1200	793.3324	1.4542	1.4542	0.0617	0.0534
chr17:41232786-41234626:BRCA1,BRCA1.intron.12	1841	682.0660	1.2664	1.2664	0.0312	0.0254
chr17:41242946-41243155:BRCA1	210	488.1223	0.9713	0.9713	0.0424	0.0301
chr17:41243425-41246904:BRCA1	3480	714.7747	1.2767	1.2767	0.0134	0.0108
chr17:41247842-41248119:BRCA1,BRCA1.intron.8	278	574.9641	1.1374	1.1374	0.0485	0.0317
chr17:41248480-41250068:BRCA1,BRCA1.intron.7,BRCA1.intron.8	1589	677.9779	1.2712	1.2712	0.0237	0.0187
chr17:41250129-41250488:BRCA1.intron.7	360	542.6814	1.0803	1.0803	0.0550	0.0433
chr17:41250669-41250848:BRCA1.intron.7	180	790.5665	1.4539	1.4539	0.0765	0.0624
chr17:41251149-41251328:BRCA1.intron.7	180	467.0308	0.9288	0.9288	0.0743	0.0578
chr17:41251569-41251904:BRCA1,BRCA1.intron.7	336	652.8858	1.2588	1.2588	0.0340	0.0269
chr17:41256103-41256341:BRCA1	239	526.7878	1.0514	1.0514	0.0663	0.0598
chr17:41256810-41257049:BRCA1	240	677.8299	1.2666	1.2666	0.0249	0.0233
chr17:41258452-41258631:BRCA1	180	552.3197	1.1012	1.1012	0.0884	0.0613
chr17:41267620-41268434:BRCA1,BRCA1.intron.2	815	674.3555	1.2748	1.2748	0.0406	0.0327
chr17:41268495-41268614:BRCA1.intron.2	120	632.1714	1.2275	1.2275	0.0694	0.0542
chr17:41268795-41269214:BRCA1.intron.2	420	650.4656	1.2517	1.2517	0.0297	0.0216
chr17:41269335-41269454:BRCA1.intron.2	120	303.2864	0.5965	0.5965	0.0281	0.0208
chr17:41269755-41270414:BRCA1.intron.2	660	560.1316	1.1144	1.1144	0.0309	0.0203
chr17:41270535-41270774:BRCA1.intron.2	240	567.4734	1.1305	1.1305	0.0660	0.0500
chr17:41271015-41272514:BRCA1.intron.2	1500	808.0337	1.4850	1.4850	0.0652	0.0548
chr17:41272755-41272874:BRCA1.intron.2	120	336.2901	0.6711	0.6711	0.0677	0.0577
chr17:41272935-41273054:BRCA1.intron.2	120	503.9733	1.0087	1.0087	0.2148	0.2107
chr17:41273715-41274674:BRCA1.intron.2	960	671.2158	1.2726	1.2726	0.0281	0.0227
chr17:41275095-41275454:BRCA1.intron.2	360	686.8451	1.3002	1.3002	0.0534	0.0430
chr17:41275635-41276223:BRCA1,BRCA1.intron.2	589	706.7776	1.3083	1.3083	0.0417	0.0283
chr17:41610672-41611271:ETV4.intron.6	600	771.9464	1.4049	1.4049	0.0522	0.0411
chr17:41611313-41611672:ETV4.intron.5	360	560.4513	1.0813	1.0813	0.0243	0.0187
chr17:41611853-41612032:ETV4.intron.5	180	453.6320	0.8891	0.8891	0.0374	0.0273
chr17:41612273-41612692:ETV4.intron.5	420	686.8050	1.2865	1.2865	0.0398	0.0302
chr17:41612933-41613232:ETV4.intron.5	300	493.7102	0.9880	0.9880	0.0544	0.0457
chr17:41613473-41613832:ETV4.intron.5	360	672.2192	1.2707	1.2707	0.0277	0.0186
chr17:43341966-43342205:MAP3K14	240	359.4081	0.7001	0.7001	0.0371	0.0315
chr17:43342521-43342640:MAP3K14	120	165.8519	0.3024	0.3024	0.0255	0.0212
chr17:43343857-43344096:MAP3K14	240	423.4807	0.8353	0.8353	0.0637	0.0517
chr17:43344452-43344571:MAP3K14	120	283.4433	0.5537	0.5537	0.0550	0.0352
chr17:43344770-43345129:MAP3K14	360	452.7167	0.8874	0.8874	0.0597	0.0429
chr17:43347735-43347974:MAP3K14	240	322.0474	0.6316	0.6316	0.0338	0.0245
chr17:43348387-43348626:MAP3K14	240	341.2475	0.6668	0.6668	0.0455	0.0307
chr17:43350863-43350982:MAP3K14	120	286.7078	0.5641	0.5641	0.0189	0.0132
chr17:43351436-43351675:MAP3K14	240	383.6211	0.7599	0.7599	0.0471	0.0405
chr17:43351776-43352015:MAP3K14	240	271.8287	0.5268	0.5268	0.0576	0.0442
chr17:43362128-43362367:MAP3K14	240	344.4584	0.6699	0.6699	0.0348	0.0238
chr17:43363744-43364463:MAP3K14	720	435.0861	0.8452	0.8452	0.0343	0.0278
chr17:43364505-43364744:MAP3K14	240	422.1282	0.8357	0.8357	0.0558	0.0395
chr17:43366577-43366696:MAP3K14	120	280.7462	0.5490	0.5490	0.0607	0.0466
chr17:43367804-43368163:MAP3K14	360	463.0234	0.9013	0.9013	0.0335	0.0249
chr17:46804099-46804458:HOXB13	360	490.1442	0.9648	0.9648	0.0472	0.0366
chr17:46805296-46806015:HOXB13	720	469.7375	0.9254	0.9254	0.0489	0.0401
chr17:47677693-47677932:SPOP	240	542.4167	1.0881	1.0881	0.0353	0.0295
chr17:47679178-47679417:SPOP	240	537.2591	1.0598	1.0598	0.0223	0.0170
chr17:47684553-47684792:SPOP	240	593.6006	1.1746	1.1746	0.0586	0.0481
chr17:47685204-47685323:SPOP	120	336.5397	0.6713	0.6713	0.0330	0.0310
chr17:47688611-47688850:SPOP	240	575.0119	1.1419	1.1419	0.0531	0.0448
chr17:47696287-47696526:SPOP	240	629.5576	1.2352	1.2352	0.0280	0.0212
chr17:47696552-47696791:SPOP	240	711.3714	1.3187	1.3187	0.0509	0.0413
chr17:47699259-47699497:SPOP	239	566.6903	1.1268	1.1268	0.0538	0.0435
chr17:47700074-47700193:SPOP	120	250.2675	0.4498	0.4498	0.0206	0.0137
chr17:55334075-55334194:MSI2	120	149.0117	0.2735	0.2735	0.0358	0.0275
chr17:55334317-55334556:MSI2	240	227.7245	0.4162	0.4162	0.0284	0.0216
chr17:55334808-55334927:MSI2	120	202.9504	0.3715	0.3715	0.0295	0.0238
chr17:55335613-55335732:MSI2	120	286.0188	0.5620	0.5620	0.0362	0.0279
chr17:55339473-55339592:MSI2	120	394.4551	0.7769	0.7769	0.0544	0.0430
chr17:55363172-55363411:MSI2	240	399.4534	0.7967	0.7967	0.0318	0.0222
chr17:55478726-55478845:MSI2	120	329.4902	0.6484	0.6484	0.0275	0.0206
chr17:55607001-55607120:MSI2	120	341.9283	0.6759	0.6759	0.0300	0.0212
chr17:55674211-55674330:MSI2	120	330.9566	0.6533	0.6533	0.0336	0.0283
chr17:55693329-55693448:MSI2	120	335.4011	0.6614	0.6614	0.0350	0.0245
chr17:55704568-55704687:MSI2	120	322.2993	0.6297	0.6297	0.0277	0.0223
chr17:55709128-55710567:MSI2	1440	607.7857	1.2085	1.2085	0.0419	0.0288
chr17:55729432-55729551:MSI2	120	334.6291	0.6639	0.6639	0.0432	0.0277
chr17:55752263-55752502:MSI2	240	472.8819	0.9381	0.9381	0.0431	0.0288
chr17:55754324-55754443:MSI2	120	349.7040	0.6969	0.6969	0.0251	0.0228
chr17:55756881-55757000:MSI2	120	343.6547	0.6808	0.6808	0.0414	0.0296
chr17:56432266-56432385:RNF43	120	380.0368	0.7634	0.7634	0.0307	0.0188
chr17:56434787-56436226:RNF43	1440	699.1747	1.3059	1.3059	0.0372	0.0292
chr17:56437501-56437620:RNF43	120	356.7205	0.7010	0.7010	0.0402	0.0266
chr17:56438105-56438344:RNF43	240	670.8156	1.2680	1.2680	0.0276	0.0244
chr17:56439898-56440017:RNF43	120	360.0094	0.7035	0.7035	0.0308	0.0275
chr17:56440582-56440821:RNF43	240	570.3647	1.1184	1.1184	0.0360	0.0262
chr17:56440864-56440983:RNF43	120	420.9823	0.8329	0.8329	0.0420	0.0311
chr17:56448213-56448452:RNF43	240	471.9772	0.9325	0.9325	0.0505	0.0443
chr17:56492633-56492992:RNF43	360	618.5596	1.2146	1.2146	0.0380	0.0269
chr17:56769957-56770196:RAD51C	240	306.4196	0.6104	0.6104	0.0393	0.0304
chr17:56772277-56772756:RAD51C	480	347.3295	0.6873	0.6873	0.0221	0.0176
chr17:56774018-56774257:RAD51C	240	312.4525	0.6197	0.6197	0.0406	0.0316
chr17:56780504-56780743:RAD51C	240	298.5343	0.5944	0.5944	0.0361	0.0279
chr17:56787166-56787405:RAD51C	240	191.9948	0.3502	0.3502	0.0203	0.0177
chr17:56798033-56798199:RAD51C	167	466.8696	0.9321	0.9321	0.0571	0.0447
chr17:56801371-56801490:RAD51C	120	216.4318	0.3947	0.3947	0.0303	0.0265
chr17:56809815-56809934:RAD51C	120	235.4284	0.4333	0.4333	0.0362	0.0221
chr17:56811471-56811590:RAD51C	120	229.3577	0.4134	0.4134	0.0208	0.0153
chr17:58677677-58677915:PPM1D	239	435.5638	0.8629	0.8629	0.0592	0.0516
chr17:58677927-58678286:PPM1D	360	417.0010	0.8277	0.8277	0.0616	0.0397
chr17:58700876-58701115:PPM1D	240	329.8289	0.6558	0.6558	0.0257	0.0192
chr17:58711156-58711395:PPM1D	240	223.5848	0.4111	0.4111	0.0173	0.0128
chr17:58725229-58725468:PPM1D	240	310.7282	0.6190	0.6190	0.0312	0.0254
chr17:58733902-58734479:PPM1D	578	543.0701	1.0794	1.0794	0.0348	0.0263
chr17:58740335-58740934:PPM1D	600	466.4014	0.9203	0.9203	0.0406	0.0345
chr17:59760600-59761559:BRIP1	960	711.3135	1.2921	1.2921	0.0389	0.0261
chr17:59763182-59763541:BRIP1	360	558.0264	1.1028	1.1028	0.0393	0.0351
chr17:59770772-59770891:BRIP1	120	340.2186	0.6609	0.6609	0.0255	0.0196
chr17:59793309-59793428:BRIP1	120	318.9075	0.6339	0.6339	0.0312	0.0231
chr17:59820315-59820554:BRIP1	240	485.7822	0.9569	0.9569	0.0556	0.0362
chr17:59821753-59821992:BRIP1	240	453.1584	0.9037	0.9037	0.0726	0.0533
chr17:59853723-59853962:BRIP1	240	499.2802	0.9855	0.9855	0.0605	0.0454
chr17:59857573-59857812:BRIP1	240	406.5515	0.8048	0.8048	0.0555	0.0425
chr17:59858164-59858403:BRIP1	240	646.4711	1.2522	1.2522	0.0831	0.0521
chr17:59861588-59861827:BRIP1	240	528.9436	1.0491	1.0491	0.0608	0.0448
chr17:59870905-59871144:BRIP1	240	600.7528	1.1845	1.1845	0.0709	0.0597
chr17:59876441-59876680:BRIP1	240	412.5387	0.8049	0.8049	0.0348	0.0355
chr17:59878605-59878844:BRIP1	240	449.7565	0.8936	0.8936	0.0475	0.0382
chr17:59885793-59886152:BRIP1	360	590.4754	1.1189	1.1189	0.0246	0.0200
chr17:59924402-59924641:BRIP1	240	613.9616	1.2016	1.2016	0.0797	0.0619
chr17:59926434-59926673:BRIP1	240	464.2404	0.9073	0.9073	0.0528	0.0497
chr17:59934386-59934625:BRIP1	240	588.6343	1.1640	1.1640	0.0589	0.0516
chr17:59937153-59937272:BRIP1	120	400.8943	0.7930	0.7930	0.0327	0.0257
chr17:59938795-59938914:BRIP1	120	410.1840	0.8074	0.8074	0.0224	0.0201
chr17:62006575-62006694:CD79B	120	320.0549	0.6423	0.6423	0.0478	0.0331
chr17:62006755-62006874:CD79B	120	380.4888	0.7515	0.7515	0.0700	0.0491
chr17:62007129-62007248:CD79B	120	431.5176	0.8540	0.8540	0.0611	0.0471
chr17:62007410-62007769:CD79B	360	635.0884	1.2179	1.2179	0.0430	0.0339
chr17:62008662-62008781:CD79B	120	406.0977	0.7980	0.7980	0.0533	0.0332
chr17:62009528-62009647:CD79B	120	492.6911	0.9752	0.9752	0.0780	0.0610
chr17:63010362-63010961:GNA13	600	641.5781	1.2534	1.2534	0.0319	0.0292
chr17:63014336-63014455:GNA13	120	224.6132	0.4097	0.4097	0.0238	0.0183
chr17:63049613-63049852:GNA13	240	422.0988	0.8396	0.8396	0.0394	0.0261
chr17:63051682-63051921:GNA13	240	507.1799	0.9835	0.9835	0.0276	0.0240
chr17:63052409-63052735:GNA13	327	481.4039	0.9588	0.9588	0.0621	0.0515
chr17:63526037-63526276:AXIN2	240	653.1222	1.2675	1.2675	0.0245	0.0186
chr17:63529994-63530233:AXIN2	240	597.7445	1.1761	1.1761	0.0437	0.0345
chr17:63531732-63531851:AXIN2	120	509.9829	0.9943	0.9943	0.0406	0.0307
chr17:63532435-63532674:AXIN2	240	522.6160	1.0278	1.0278	0.0326	0.0256
chr17:63532964-63533203:AXIN2	240	559.9520	1.0942	1.0942	0.0505	0.0392
chr17:63533398-63533997:AXIN2	600	642.7135	1.2448	1.2448	0.0376	0.0344
chr17:63534264-63534383:AXIN2	120	462.7981	0.9181	0.9181	0.0164	0.0103
chr17:63534391-63534509:AXIN2	119	483.4853	0.9556	0.9556	0.0587	0.0510
chr17:63537564-63537683:AXIN2	120	302.4519	0.6072	0.6072	0.0400	0.0345
chr17:63545589-63545828:AXIN2	240	444.3562	0.8808	0.8808	0.0521	0.0392
chr17:63553911-63554750:AXIN2	840	633.1355	1.2350	1.2350	0.0370	0.0265
chr17:66511509-66511748:PRKAR1A	240	540.2488	1.0615	1.0615	0.0486	0.0372
chr17:66518863-66519102:PRKAR1A	240	574.5831	1.1385	1.1385	0.0530	0.0407
chr17:66519852-66519971:PRKAR1A	120	407.9155	0.8159	0.8159	0.0429	0.0338
chr17:66520128-66520247:PRKAR1A	120	426.5993	0.8334	0.8334	0.0343	0.0244
chr17:66521017-66521136:PRKAR1A	120	296.0700	0.5837	0.5837	0.0365	0.0302
chr17:66521855-66522094:PRKAR1A	240	507.3351	0.9971	0.9971	0.0479	0.0380
chr17:66523951-66524070:PRKAR1A	120	281.9576	0.5495	0.5495	0.0559	0.0502
chr17:66524952-66525191:PRKAR1A	240	518.2841	1.0193	1.0193	0.0344	0.0238
chr17:66526042-66526161:PRKAR1A	120	292.4347	0.5833	0.5833	0.0262	0.0220
chr17:66526376-66529615:PRKAR1A	3240	587.1722	1.1597	1.1597	0.0422	0.0315
chr17:66547185-66547304:PRKAR1A	120	390.1304	0.7657	0.7657	0.0244	0.0193
chr17:70117509-70117988:SOX9	480	624.7362	1.2243	1.2243	0.0353	0.0281
chr17:70118807-70119166:SOX9	360	637.3470	1.2429	1.2429	0.0525	0.0391
chr17:70119626-70120585:SOX9	960	542.7540	1.0646	1.0646	0.0402	0.0307
chr17:73774621-73775311:H3F3B	691	539.4489	1.0649	1.0649	0.0380	0.0302
chr17:74732215-74732574:SRSF2	360	505.2228	1.0104	1.0104	0.0458	0.0402
chr17:74732822-74733301:SRSF2	480	498.3937	0.9925	0.9925	0.0466	0.0343
chr17:78519391-78519630:RPTOR	240	604.7169	1.1844	1.1844	0.0385	0.0306
chr17:78599483-78599602:RPTOR	120	447.4875	0.8783	0.8783	0.0289	0.0192
chr17:78617510-78617629:RPTOR	120	474.2329	0.9401	0.9401	0.0333	0.0237
chr17:78681600-78681839:RPTOR	240	644.0439	1.2456	1.2456	0.0321	0.0251
chr17:78682693-78682932:RPTOR	240	626.2818	1.2319	1.2319	0.0494	0.0452
chr17:78704314-78704553:RPTOR	240	425.9340	0.8613	0.8613	0.0208	0.0137
chr17:78717037-78717276:RPTOR	240	549.9828	1.0969	1.0969	0.0505	0.0385
chr17:78727778-78728017:RPTOR	240	577.7003	1.1346	1.1346	0.0433	0.0370
chr17:78747569-78748167:RPTOR	599	740.2530	1.3641	1.3641	0.0476	0.0405
chr17:78765220-78765339:RPTOR	120	500.1775	0.9903	0.9903	0.0637	0.0487
chr17:78795991-78796110:RPTOR	120	420.9383	0.8218	0.8218	0.0417	0.0314
chr17:78796831-78797070:RPTOR	240	693.4688	1.2681	1.2681	0.0314	0.0171
chr17:78811700-78811819:RPTOR	120	474.6871	0.9240	0.9240	0.0492	0.0385
chr17:78820264-78820383:RPTOR	120	515.4199	1.0122	1.0122	0.0692	0.0462
chr17:78829246-78829365:RPTOR	120	476.1833	0.9437	0.9437	0.0542	0.0453
chr17:78831586-78831705:RPTOR	120	478.0475	0.9340	0.9340	0.0487	0.0425
chr17:78854193-78854312:RPTOR	120	320.1598	0.6268	0.6268	0.0385	0.0306
chr17:78857192-78857311:RPTOR	120	484.1674	0.9556	0.9556	0.0264	0.0204
chr17:78857557-78857796:RPTOR	240	645.7991	1.2343	1.2343	0.0366	0.0248
chr17:78858758-78858997:RPTOR	240	591.5372	1.1612	1.1612	0.0611	0.0491
chr17:78865519-78865638:RPTOR	120	472.4313	0.9297	0.9297	0.0580	0.0508
chr17:78866479-78866718:RPTOR	240	555.4532	1.0924	1.0924	0.0442	0.0353
chr17:78867467-78867706:RPTOR	240	626.1009	1.2172	1.2172	0.0556	0.0422
chr17:78882611-78882730:RPTOR	120	414.0887	0.8137	0.8137	0.0287	0.0263
chr17:78896516-78896635:RPTOR	120	386.1386	0.7532	0.7532	0.0471	0.0436
chr17:78897262-78897501:RPTOR	240	621.6816	1.1917	1.1917	0.0376	0.0243
chr17:78899166-78899285:RPTOR	120	509.0066	1.0018	1.0018	0.0744	0.0509
chr17:78914289-78914408:RPTOR	120	409.9200	0.7983	0.7983	0.0478	0.0427
chr17:78919464-78919583:RPTOR	120	451.3923	0.8740	0.8740	0.0414	0.0306
chr17:78920980-78921219:RPTOR	240	549.3593	1.0754	1.0754	0.0683	0.0482
chr17:78923235-78923354:RPTOR	120	416.7609	0.8037	0.8037	0.0446	0.0368
chr17:78931418-78931537:RPTOR	120	377.3576	0.7298	0.7298	0.0325	0.0208
chr17:78933822-78934061:RPTOR	240	532.1765	1.0522	1.0522	0.0847	0.0572
chr17:78935178-78935297:RPTOR	120	389.4754	0.7628	0.7628	0.0483	0.0335
chr17:78936259-78936378:RPTOR	120	426.7524	0.8330	0.8330	0.0645	0.0463
chr17:78936639-78936877:RPTOR	239	375.0889	0.7372	0.7372	0.0530	0.0419
chr17:78938036-78938155:RPTOR	120	316.6836	0.6141	0.6141	0.0348	0.0272
chr18:724409-724648:YES1	240	456.3897	0.9077	0.9077	0.0452	0.0333
chr18:732780-733019:YES1	240	513.9182	1.0103	1.0103	0.0432	0.0311
chr18:736748-736987:YES1	240	579.7729	1.1428	1.1428	0.0384	0.0302
chr18:739714-739833:YES1	120	292.6451	0.5865	0.5865	0.0357	0.0312
chr18:742888-743127:YES1	240	506.5678	1.0005	1.0005	0.0543	0.0434
chr18:743218-743457:YES1	240	480.2976	0.9555	0.9555	0.0610	0.0463
chr18:745663-745902:YES1	240	456.2664	0.9014	0.9014	0.0462	0.0374
chr18:745940-746059:YES1	120	488.6283	0.9722	0.9722	0.0659	0.0525
chr18:747909-748028:YES1	120	434.0800	0.8646	0.8646	0.0543	0.0414
chr18:751695-751814:YES1	120	233.7950	0.4226	0.4226	0.0250	0.0181
chr18:756512-756871:YES1	360	656.7395	1.2695	1.2695	0.0299	0.0233
chr18:19751103-19751221:GATA6	119	579.1763	1.1351	1.1351	0.0750	0.0634
chr18:19751227-19751612:GATA6	386	649.6691	1.2327	1.2327	0.0440	0.0384
chr18:19751634-19751945:GATA6	312	559.2894	1.1030	1.1030	0.0998	0.0619
chr18:19751977-19752336:GATA6	360	435.9506	0.8459	0.8459	0.0319	0.0277
chr18:19756876-19757114:GATA6	239	451.9835	0.8934	0.8934	0.0508	0.0450
chr18:19761357-19761596:GATA6	240	392.6420	0.7793	0.7793	0.0287	0.0255
chr18:19762702-19762821:GATA6	120	439.2800	0.8556	0.8556	0.0315	0.0248
chr18:19762893-19763012:GATA6	120	441.4853	0.8694	0.8694	0.0383	0.0309
chr18:19780583-19780822:GATA6	240	577.7685	1.1412	1.1412	0.0326	0.0271
chr18:39248124-39248415:D18S34	292	901.8057	1.6674	1.6674	0.1532	0.1055
chr18:39535231-39535350:PIK3C3	120	322.5803	0.6331	0.6331	0.0273	0.0231
chr18:39537509-39537748:PIK3C3	240	587.1129	1.1458	1.1458	0.0524	0.0394
chr18:39542406-39542645:PIK3C3	240	433.5811	0.8593	0.8593	0.0519	0.0386
chr18:39550236-39550475:PIK3C3	240	475.4862	0.9269	0.9269	0.0366	0.0238
chr18:39567760-39567879:PIK3C3	120	392.5293	0.7838	0.7838	0.0566	0.0442
